dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,145,grayish quality ,GRaYIsh quaLity ,0,random_case_flip,0.3,2,10,5.0,0.5,0.6,unknown,positive,0.0,0.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is tge kathie lee vifford of film dkrextorz , sadly proving once again ego does n't always go hand in hwnd with talent . ",0,keyboard_proximity,0.05,24,39,1.625,0.282051282051282,0.1538461538461538,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is tys kathie pes bifgord of film eotevtorz , sadly proving once agsin ego does j't alwwys go hzns in hqnd wirh talent . ",0,keyboard_proximity,0.15,24,46,1.9166666666666667,0.3478260869565217,0.3695652173913043,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","js tgs kzthoe oed hifdorr lf fikm sjteftore , sadly prkving pnce aysin sgo does j't alqqyw go hqnd in gqhd qkyh gakrnt . ",0,keyboard_proximity,0.3,24,60,2.5,0.5,0.3833333333333333,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","i5 the kathi3 lee gifford of f1lm d1rectors , sadly proving once again ego does n'7 always go h@nd in hand with talent . ",0,homoglyph,0.05,24,42,1.75,0.4285714285714285,0.0952380952380952,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","i5 7he ka7h13 1ee gifford 0f f1lm d1rectors , sadly provin9 once again 3go d0es n'7 alw@y5 go h@nd in hand with t@1ent . ",0,homoglyph,0.15,24,59,2.458333333333333,0.559322033898305,0.2203389830508474,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","15 7he ka7h13 1e3 g1ff0rd 0f f1lm d1r3ctors , 5ad1y pr0v1n9 0nce ag@in 3go d035 n'7 a1w@y5 g0 h@nd in h@nd w1th t@1en7 . ",0,homoglyph,0.3,24,85,3.5416666666666665,0.7058823529411765,0.2235294117647059,negative,positive,1.0,0.0,1.0,1
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is thhe kathie lee ggifford of film diirecctorss , sadly proving once again ego does n't always go hand in haand with talent . ",0,char_repetition,0.05,24,40,1.6666666666666667,0.275,0.15,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is thhee kathie lleee ggiffford of film ddiirrecctorss , sadly proving once agaain ego does nn't alwaays go haandd in haand witth talent . ",0,char_repetition,0.15,24,51,2.125,0.2549019607843137,0.3333333333333333,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","iis thhee kaathiie lleee ggifffordd oof fillm ddiirrecctorss , sadly prooving oonce aggaain eego does nn't alwwaayss go haand in hhaannd wwiitth ttalleent . ",0,char_repetition,0.3,24,64,2.6666666666666665,0.3125,0.453125,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is te kathie lee ifford of film dretor , sadly proving once again ego does n't always go hand in hnd with talent . ",0,char_deletion,0.05,24,35,1.4583333333333333,0.2571428571428571,0.1142857142857142,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is t kathie e iford of film etor , sadly proving once agin ego does 't alwys go hn in hnd wih talent . ",0,char_deletion,0.15,24,37,1.5416666666666667,0.3243243243243243,0.1621621621621621,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","s t kthe e ifor f fim etor , sadly prving nce ain go does 't aly go hnd in d h ant . ",0,char_deletion,0.3,24,34,1.4166666666666667,0.4411764705882353,0.1764705882352941,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand w ith talent . ",0,intra_word_whitespace,0.05,25,35,1.4,0.2571428571428571,0.0285714285714285,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","i s the kathie l ee gifford of film directors , s adly proving once again ego does n't always go hand in hand w ith talent . ",0,intra_word_whitespace,0.15,28,39,1.3928571428571428,0.358974358974359,0.0512820512820512,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","i s the kathie l ee g ifford of film d irectors , sadl y proving once again ego does n't always go h and in hand wit h talent . ",0,intra_word_whitespace,0.3,31,43,1.3870967741935485,0.4186046511627907,0.1162790697674418,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is tHe kathie lee Gifford of film dIreCtorS , sadly proving once again ego does n't always go hand in hAnd with talent . ",0,random_case_flip,0.05,24,40,1.6666666666666667,0.35,0.175,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","is tHE kathie LeE GifFord of film DIReCtorS , sadly proving once agAin ego does N't alwAys go hAnD in hAnd wiTh talent . ",0,random_case_flip,0.15,24,49,2.0416666666666665,0.4081632653061224,0.4285714285714285,negative,negative,1.0,1.0,0.0,0
sst2,146,"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . ","Is tHE kAthIe LeE GifForD Of fiLm DIReCtorS , sadly prOving Once aGAin Ego does N't alWAyS go hAnd in HANd WITh TaLEnt . ",0,random_case_flip,0.3,24,56,2.333333333333333,0.4642857142857143,0.6428571428571429,negative,negative,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rrnderee with such clarity that it 's as if it all hsppened pnly yesterday ,1,keyboard_proximity,0.05,14,24,1.7142857142857142,0.3333333333333333,0.2083333333333333,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rdnderrc eith sudg ckarity that it 's as if it all hqppdned inly yesteeday ,1,keyboard_proximity,0.15,14,32,2.2857142857142856,0.40625,0.375,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rrbdetdc qith shfj ckarity that ut 's as jf ot aol hqppsnes lnly geetetfay ,1,keyboard_proximity,0.3,14,36,2.571428571428572,0.4722222222222222,0.3888888888888889,positive,negative,1.0,0.0,1.0,1
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rend3red with such cl@rity that it '5 a5 if it all happened only yesterday ,1,homoglyph,0.05,14,22,1.5714285714285714,0.3181818181818182,0.2272727272727272,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rend3red w17h such cl@rity that it 's a5 if it @l1 happened 0nly ye57erd@y ,1,homoglyph,0.15,14,35,2.5,0.5714285714285714,0.3142857142857143,positive,negative,1.0,0.0,1.0,1
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,r3nd3r3d w17h such c1@r17y that 1t 's a5 1f it @11 happ3ned 0nly y3573rd@y ,1,homoglyph,0.3,14,50,3.571428571428572,0.76,0.24,positive,negative,1.0,0.0,1.0,1
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,reenderedd with such clarity that it 's as if it all haappened oonly yesterday ,1,char_repetition,0.05,14,22,1.5714285714285714,0.1818181818181818,0.2727272727272727,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,reendereedd wwith succhh cllarity that it 's as if it all haappeened oonly yesterrday ,1,char_repetition,0.15,14,31,2.2142857142857144,0.2580645161290322,0.4516129032258064,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,reennderreedd wwith suucchh cllarity that iit 's as iif iit alll haappeenedd oonly yyessterrdday ,1,char_repetition,0.3,14,39,2.7857142857142856,0.3333333333333333,0.5641025641025641,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rndere with such clarity that it 's as if it all hppened nly yesterday ,1,char_deletion,0.05,14,21,1.5,0.238095238095238,0.1904761904761904,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rnder ith su carity that it 's as if it all hppned nly yesteday ,1,char_deletion,0.15,14,24,1.7142857142857142,0.25,0.4166666666666667,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rde ith s carity that t 's as f t al hppne nly eteay ,1,char_deletion,0.3,14,24,1.7142857142857142,0.4166666666666667,0.375,positive,negative,1.0,0.0,1.0,1
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rendered with such clarity that it 's as if it a ll happened only yesterday ,1,intra_word_whitespace,0.05,15,17,1.1333333333333333,0.1764705882352941,0.0588235294117647,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rendered wit h such clarity that it 's as if it a ll happened only yesterday ,1,intra_word_whitespace,0.15,16,19,1.1875,0.2631578947368421,0.0526315789473684,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,re ndered w ith such clarity tha t it 's as if it a ll happened only yesterday ,1,intra_word_whitespace,0.3,18,23,1.2777777777777777,0.2608695652173913,0.2608695652173913,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rEndereD with such clarity that it 's as if it all hAppened Only yesterday ,1,random_case_flip,0.05,14,21,1.5,0.238095238095238,0.2857142857142857,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rEnderED With suCH cLarity that it 's as if it all hAppEned Only yesteRday ,1,random_case_flip,0.15,14,28,2.0,0.3214285714285714,0.5357142857142857,positive,positive,1.0,1.0,0.0,0
sst2,147,rendered with such clarity that it 's as if it all happened only yesterday ,rENdeRED With sUCH cLarity that It 's as If It aLl hAppEneD Only YeSteRDay ,1,random_case_flip,0.3,14,32,2.2857142857142856,0.4375,0.6875,positive,positive,1.0,1.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tye pianost is the film roman polanski may have bsen born to make . ,1,keyboard_proximity,0.05,14,20,1.4285714285714286,0.15,0.15,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tge piabkxt is thr rikm roman polanski may have bwen gorn ro make . ,1,keyboard_proximity,0.15,14,24,1.7142857142857142,0.2083333333333333,0.3333333333333333,unknown,negative,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tbs pishoat is tjs gikm roman polwnski jag hafe bwwn norb go mqke . ,1,keyboard_proximity,0.3,14,30,2.142857142857143,0.4,0.4,unknown,negative,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,th3 pianist 1s the film roman pol@nski may have been born to make . ,1,homoglyph,0.05,14,22,1.5714285714285714,0.2727272727272727,0.1363636363636363,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,7he pi@n1st 15 the film roman polanski may h@ve 6een b0rn t0 mak3 . ,1,homoglyph,0.15,14,34,2.4285714285714284,0.4705882352941176,0.2647058823529412,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,7h3 p1@n1st 15 the film r0m@n pol@n5ki m@y h@ve 63en b0rn 70 m@k3 . ,1,homoglyph,0.3,14,47,3.357142857142857,0.723404255319149,0.2340425531914893,unknown,negative,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,thhe pianiist is the film roman polanski may have beeen born to make . ,1,char_repetition,0.05,14,21,1.5,0.0952380952380952,0.1904761904761904,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,thhe pianniisst is thee ffillm roman polanski may have beeen bborn tto make . ,1,char_repetition,0.15,14,27,1.9285714285714288,0.2222222222222222,0.1851851851851851,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,thhee piaanniisst is thhee ffillm roman polaanski mmayy havve beeeen bbornn tto maake . ,1,char_repetition,0.3,14,37,2.642857142857143,0.2972972972972973,0.3783783783783784,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,te pianst is the film roman polanski may have ben born to make . ,1,char_deletion,0.05,14,18,1.2857142857142858,0.0555555555555555,0.1666666666666666,unknown,positive,0.0,1.0,-1.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,te piat is th im roman polanski may have ben orn o make . ,1,char_deletion,0.15,14,19,1.3571428571428572,0.1578947368421052,0.2631578947368421,unknown,positive,0.0,1.0,-1.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,t pit is t im roman polnski a hae bn or o mke . ,1,char_deletion,0.3,14,20,1.4285714285714286,0.5,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,the pianist is the film roman polanski may have been b orn to make . ,1,intra_word_whitespace,0.05,15,20,1.3333333333333333,0.15,0.0,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,the pianis t is the film roman polanski may have been b orn to make . ,1,intra_word_whitespace,0.15,16,21,1.3125,0.1904761904761904,0.0,unknown,positive,0.0,1.0,-1.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,t he pi anist is the fil m roman polanski may have been b orn to make . ,1,intra_word_whitespace,0.3,18,23,1.2777777777777777,0.217391304347826,0.0869565217391304,unknown,positive,0.0,1.0,-1.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tHe pianIst is the film roman polanski may have bEen born to make . ,1,random_case_flip,0.05,14,22,1.5714285714285714,0.2272727272727272,0.2272727272727272,unknown,unknown,0.0,0.0,0.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tHe piaNISt is thE FiLm roman polanski may have bEen Born To make . ,1,random_case_flip,0.15,14,26,1.8571428571428568,0.3076923076923077,0.4230769230769231,unknown,positive,0.0,1.0,-1.0,0
sst2,148,the pianist is the film roman polanski may have been born to make . ,tHE piANISt is tHE FiLm roman polAnski MaY haVe bEEn BorN To mAke . ,1,random_case_flip,0.3,14,32,2.2857142857142856,0.4375,0.65625,unknown,positive,0.0,1.0,-1.0,0
sst2,149,sandra bullock and hugh grant make a great team ,swndra bhllock and hugh grant make a great team ,1,keyboard_proximity,0.05,9,16,1.7777777777777777,0.25,0.1875,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,szndra gyklock abs hygh grant make a great team ,1,keyboard_proximity,0.15,9,15,1.6666666666666667,0.1333333333333333,0.4666666666666667,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,eqjdrs niklock wmx hifh grant make a grrat tezm ,1,keyboard_proximity,0.3,9,20,2.2222222222222223,0.35,0.6,positive,unknown,1.0,0.0,1.0,1
sst2,149,sandra bullock and hugh grant make a great team ,sandra 6ullock and hugh grant make a great t3am ,1,homoglyph,0.05,9,17,1.8888888888888888,0.2941176470588235,0.1764705882352941,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,5andra 6u1lock @nd hu9h grant make a gre@t t3am ,1,homoglyph,0.15,9,24,2.6666666666666665,0.5833333333333334,0.4583333333333333,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,5@ndra 6u1l0ck @nd hu9h gr@n7 mak3 @ gre@7 t3am ,1,homoglyph,0.3,9,33,3.6666666666666665,0.6666666666666666,0.4848484848484848,positive,unknown,1.0,0.0,1.0,1
sst2,149,sandra bullock and hugh grant make a great team ,saandra buullock and hugh grant make a great team ,1,char_repetition,0.05,9,14,1.5555555555555556,0.1428571428571428,0.2142857142857142,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,saandra bbuulllock anndd huugh grant make a great team ,1,char_repetition,0.15,9,19,2.111111111111111,0.2631578947368421,0.3157894736842105,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,ssaanndraa bbuulllock aanndd huuggh grant make a greeat teaam ,1,char_repetition,0.3,9,27,3.0,0.2962962962962963,0.4814814814814814,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,sndra bllock and hugh grant make a great team ,1,char_deletion,0.05,9,14,1.5555555555555556,0.2142857142857142,0.0714285714285714,positive,positive,1.0,1.0,0.0,0
sst2,149,sandra bullock and hugh grant make a great team ,sndra lock a hgh grant make a great team ,1,char_deletion,0.15,9,12,1.3333333333333333,0.25,0.25,positive,positive,1.0,1.0,0.0,0
